"Experiment Accession","Experiment Title","Organism Name","Instrument","Submitter","Study Accession","Study Title","Sample Accession","Sample Title","Total Size, Mb","Total RUNs","Total Spots","Total Bases","Library Name","Library Strategy","Library Source","Library Selection"
"SRX15980617","20850","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666884","","12.19","1","61137","18402237","20850","AMPLICON","METAGENOMIC","PCR"
"SRX15980616","20849","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666883","","13.95","1","79315","23873815","20849","AMPLICON","METAGENOMIC","PCR"
"SRX15980615","20848","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666882","","11.6","1","58624","17645824","20848","AMPLICON","METAGENOMIC","PCR"
"SRX15980614","2271","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666881","","6.09","1","37564","11306764","2271","AMPLICON","METAGENOMIC","PCR"
"SRX15980613","20847","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666880","","11.58","1","64952","19550552","20847","AMPLICON","METAGENOMIC","PCR"
"SRX15980612","20846","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666878","","13.68","1","77611","23360911","20846","AMPLICON","METAGENOMIC","PCR"
"SRX15980611","20845","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666879","","11.66","1","64602","19445202","20845","AMPLICON","METAGENOMIC","PCR"
"SRX15980610","20839","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666877","","14.11","1","80972","24372572","20839","AMPLICON","METAGENOMIC","PCR"
"SRX15980609","20837","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666875","","10.58","1","59513","17913413","20837","AMPLICON","METAGENOMIC","PCR"
"SRX15980608","20834","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666876","","10.25","1","60013","18063913","20834","AMPLICON","METAGENOMIC","PCR"
"SRX15980607","20833","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666874","","11.62","1","65461","19703761","20833","AMPLICON","METAGENOMIC","PCR"
"SRX15980606","20829","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666873","","8.98","1","52064","15671264","20829","AMPLICON","METAGENOMIC","PCR"
"SRX15980605","20823","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666872","","17.46","1","83200","25043200","20823","AMPLICON","METAGENOMIC","PCR"
"SRX15980604","20822","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666871","","11.03","1","62421","18788721","20822","AMPLICON","METAGENOMIC","PCR"
"SRX15980603","2255","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666870","","15.84","1","100277","30183377","2255","AMPLICON","METAGENOMIC","PCR"
"SRX15980602","20817","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666869","","12.84","1","63581","19137881","20817","AMPLICON","METAGENOMIC","PCR"
"SRX15980601","20816","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666868","","10.82","1","62645","18856145","20816","AMPLICON","METAGENOMIC","PCR"
"SRX15980600","20813","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666866","","8.19","1","46893","14114793","20813","AMPLICON","METAGENOMIC","PCR"
"SRX15980599","20808","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666867","","14.36","1","70697","21279797","20808","AMPLICON","METAGENOMIC","PCR"
"SRX15980598","20807","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666865","","11.85","1","68005","20469505","20807","AMPLICON","METAGENOMIC","PCR"
"SRX15980597","20806","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666864","","12.54","1","63407","19085507","20806","AMPLICON","METAGENOMIC","PCR"
"SRX15980596","20805","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666863","","2.9","1","16131","4855431","20805","AMPLICON","METAGENOMIC","PCR"
"SRX15980595","2409","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666861","","9.51","1","68168","20518568","2409","AMPLICON","METAGENOMIC","PCR"
"SRX15980594","22879","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666862","","10.99","1","66230","19935230","22879","AMPLICON","METAGENOMIC","PCR"
"SRX15980593","22872","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666860","","16.28","1","96583","29071483","22872","AMPLICON","METAGENOMIC","PCR"
"SRX15980592","22842","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666859","","4.8","1","27555","8294055","22842","AMPLICON","METAGENOMIC","PCR"
"SRX15980591","22836","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666858","","11.01","1","73039","21984739","22836","AMPLICON","METAGENOMIC","PCR"
"SRX15980590","22831","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666857","","11.16","1","75605","22757105","22831","AMPLICON","METAGENOMIC","PCR"
"SRX15980589","22829","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666856","","9.56","1","62885","18928385","22829","AMPLICON","METAGENOMIC","PCR"
"SRX15980588","22828","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666854","","10.56","1","73190","22030190","22828","AMPLICON","METAGENOMIC","PCR"
"SRX15980587","22827","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666855","","15.49","1","106346","32010146","22827","AMPLICON","METAGENOMIC","PCR"
"SRX15980586","22826","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666853","","9.31","1","65098","19594498","22826","AMPLICON","METAGENOMIC","PCR"
"SRX15980585","22821","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666851","","9.58","1","66972","20158572","22821","AMPLICON","METAGENOMIC","PCR"
"SRX15980584","2405","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666852","","11.59","1","72297","21761397","2405","AMPLICON","METAGENOMIC","PCR"
"SRX15980583","22819","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666850","","11.8","1","81034","24391234","22819","AMPLICON","METAGENOMIC","PCR"
"SRX15980582","22818","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666848","","10.29","1","71304","21462504","22818","AMPLICON","METAGENOMIC","PCR"
"SRX15980581","22814","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666849","","7.76","1","53531","16112831","22814","AMPLICON","METAGENOMIC","PCR"
"SRX15980580","22810","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666847","","22.88","1","126114","37960314","22810","AMPLICON","METAGENOMIC","PCR"
"SRX15980579","22806","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666845","","7.11","1","48623","14635523","22806","AMPLICON","METAGENOMIC","PCR"
"SRX15980578","22779","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666846","","10.86","1","75118","22610518","22779","AMPLICON","METAGENOMIC","PCR"
"SRX15980577","22776","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666843","","12.62","1","75074","22597274","22776","AMPLICON","METAGENOMIC","PCR"
"SRX15980576","22752","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666844","","8.88","1","62062","18680662","22752","AMPLICON","METAGENOMIC","PCR"
"SRX15980575","22738","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666842","","10.34","1","68849","20723549","22738","AMPLICON","METAGENOMIC","PCR"
"SRX15980574","22719","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666841","","9.83","1","59025","17766525","22719","AMPLICON","METAGENOMIC","PCR"
"SRX15980573","2402","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666840","","2.9","1","14518","4369918","2402","AMPLICON","METAGENOMIC","PCR"
"SRX15980572","22717","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666839","","9.31","1","65646","19759446","22717","AMPLICON","METAGENOMIC","PCR"
"SRX15980571","22706","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666838","","8.81","1","61314","18455514","22706","AMPLICON","METAGENOMIC","PCR"
"SRX15980570","22705","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666837","","10.55","1","74574","22446774","22705","AMPLICON","METAGENOMIC","PCR"
"SRX15980569","22698","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666836","","12.75","1","75871","22837171","22698","AMPLICON","METAGENOMIC","PCR"
"SRX15980568","22697","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666835","","9.68","1","66446","20000246","22697","AMPLICON","METAGENOMIC","PCR"
"SRX15980567","22696","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666834","","9.12","1","62875","18925375","22696","AMPLICON","METAGENOMIC","PCR"
"SRX15980566","22693","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666833","","10.22","1","60988","18357388","22693","AMPLICON","METAGENOMIC","PCR"
"SRX15980565","22686","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666831","","11.72","1","80761","24309061","22686","AMPLICON","METAGENOMIC","PCR"
"SRX15980564","22680","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666832","","7.37","1","49086","14774886","22680","AMPLICON","METAGENOMIC","PCR"
"SRX15980563","22678","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666830","","12.68","1","86741","26109041","22678","AMPLICON","METAGENOMIC","PCR"
"SRX15980562","2400","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666828","","7.82","1","56589","17033289","2400","AMPLICON","METAGENOMIC","PCR"
"SRX15980561","22677","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666829","","5.97","1","41435","12471935","22677","AMPLICON","METAGENOMIC","PCR"
"SRX15980560","22673","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666827","","10.77","1","62844","18916044","22673","AMPLICON","METAGENOMIC","PCR"
"SRX15980559","20804","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666826","","12.58","1","63425","19090925","20804","AMPLICON","METAGENOMIC","PCR"
"SRX15980558","20694","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666825","","13.58","1","78048","23492448","20694","AMPLICON","METAGENOMIC","PCR"
"SRX15980557","20679","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666824","","9.01","1","45063","13563963","20679","AMPLICON","METAGENOMIC","PCR"
"SRX15980556","2235","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666823","","8.17","1","55210","16618210","2235","AMPLICON","METAGENOMIC","PCR"
"SRX15980555","20672","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666821","","10.49","1","61423","18488323","20672","AMPLICON","METAGENOMIC","PCR"
"SRX15980554","20667","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666822","","12.2","1","70659","21268359","20667","AMPLICON","METAGENOMIC","PCR"
